iso3,country,related_ccra_indicator,indicator_name,rank,dataset_id,dataset_name,publisher,granularity_class,authoritative_tier,confidence_level,horizons_covered,role
MEX,Mexico,CCRA-019,Inadequate water access,1,MEX-A001,INEGI Censo de Población y Vivienda 2020 — Principales resultados por AGEB y manzana urbana,Instituto Nacional de Estadística y Geografía (INEGI),neighborhood_or_small_area,Primary official,High,present,primary_mapping
MEX,Mexico,CCRA-019,Inadequate water access,2,MEX-A021,CONAGUA REPDA / availability & drought monitors; organismos operadores urban water,CONAGUA / organismos operadores,other_or_mixed,Primary official,High,present,primary_mapping
MEX,Mexico,CCRA-020,Income,1,MEX-A002,CONEVAL Grado de Rezago Social AGEB urbana 2020 + estimaciones de pobreza urbana (AGEB/localidad),CONEVAL,neighborhood_or_small_area,Primary official,High,present,primary_mapping
MEX,Mexico,CCRA-020,Income,2,MEX-A001,INEGI Censo de Población y Vivienda 2020 — Principales resultados por AGEB y manzana urbana,Instituto Nacional de Estadística y Geografía (INEGI),neighborhood_or_small_area,Primary official,High,present,primary_mapping
MEX,Mexico,CCRA-020,Income,3,MEX-A036,OEF shared city Vulnerability score (age/social screening),Open Earth Foundation,neighborhood_or_small_area,OEF derived screening,High,present,primary_mapping
MEX,Mexico,CCRA-021,Industrial GDP share,1,MEX-A017,INEGI SCN / Cuentas por sectores — agroindustria e industria (PIB shares),INEGI,national,Primary official,High,present,primary_mapping
MEX,Mexico,CCRA-022,Landslide Susceptibility,1,MEX-A009,CENAPRED Mapa Nacional de Susceptibilidad por Inestabilidad de Laderas (2020) + NASA LHASA/DEM drivers,CENAPRED / NASA / ESA,modeled_grid,Primary official,High,present,primary_mapping
MEX,Mexico,CCRA-022,Landslide Susceptibility,2,MEX-A031,OEF Landslide Hazard Score (city screening ensemble),Open Earth Foundation (models/landslide_hazard),modeled_grid,OEF derived screening,High,present,primary_mapping
MEX,Mexico,CCRA-022,Landslide Susceptibility,3,MEX-A034,OEF Landslide Risk Score H×E×V (city screening),Open Earth Foundation (landslide_risk),modeled_grid,OEF derived screening,High,present,primary_mapping
MEX,Mexico,CCRA-023,Landslide Threat Index,1,MEX-A009,CENAPRED Mapa Nacional de Susceptibilidad por Inestabilidad de Laderas (2020) + NASA LHASA/DEM drivers,CENAPRED / NASA / ESA,modeled_grid,Primary official,High,present,primary_mapping
MEX,Mexico,CCRA-023,Landslide Threat Index,2,MEX-A031,OEF Landslide Hazard Score (city screening ensemble),Open Earth Foundation (models/landslide_hazard),modeled_grid,OEF derived screening,High,present,primary_mapping
MEX,Mexico,CCRA-023,Landslide Threat Index,3,MEX-A034,OEF Landslide Risk Score H×E×V (city screening),Open Earth Foundation (landslide_risk),modeled_grid,OEF derived screening,High,present,primary_mapping
MEX,Mexico,CCRA-023,Landslide Threat Index,4,MEX-A037,OEF Flood / Heat / Landslide mechanism-type layers (NbS screening),Open Earth Foundation (nbs_*_mechanism_type),modeled_grid,OEF derived screening,Medium,present,primary_mapping
MEX,Mexico,CCRA-024,Maximum Consecutive Dry Days (CDD),1,MEX-A010,SMN / CONAGUA climate + INECC escenarios de cambio climático (proyecciones nacionales),SMN / CONAGUA / INECC,modeled_grid,Primary official,High,present;2030;2050,primary_mapping
MEX,Mexico,CCRA-024,Maximum Consecutive Dry Days (CDD),2,MEX-A011,CHIRPS + ERA5-Land extremes / OEF HWM & FRI inputs,UCSB CHIRPS / ECMWF / OEF,modeled_grid,International modeled,High,present;2030;2050,primary_mapping
MEX,Mexico,CCRA-025,Maximum Precipitation 5 days (Rx5day),1,MEX-A010,SMN / CONAGUA climate + INECC escenarios de cambio climático (proyecciones nacionales),SMN / CONAGUA / INECC,modeled_grid,Primary official,High,present;2030;2050,primary_mapping
MEX,Mexico,CCRA-025,Maximum Precipitation 5 days (Rx5day),2,MEX-A011,CHIRPS + ERA5-Land extremes / OEF HWM & FRI inputs,UCSB CHIRPS / ECMWF / OEF,modeled_grid,International modeled,High,present;2030;2050,primary_mapping
MEX,Mexico,CCRA-026,Maximum temperature,1,MEX-A010,SMN / CONAGUA climate + INECC escenarios de cambio climático (proyecciones nacionales),SMN / CONAGUA / INECC,modeled_grid,Primary official,High,present;2030;2050,primary_mapping
MEX,Mexico,CCRA-026,Maximum temperature,2,MEX-A030,OEF Heat Hazard Score (city screening ensemble),Open Earth Foundation (models/heat_hazard),modeled_grid,OEF derived screening,High,present,primary_mapping
MEX,Mexico,CCRA-026,Maximum temperature,3,MEX-A033,OEF Heat Risk Score H×E×V (city screening),Open Earth Foundation (heat_risk),modeled_grid,OEF derived screening,High,present,primary_mapping
MEX,Mexico,CCRA-026,Maximum temperature,4,MEX-A037,OEF Flood / Heat / Landslide mechanism-type layers (NbS screening),Open Earth Foundation (nbs_*_mechanism_type),modeled_grid,OEF derived screening,Medium,present,primary_mapping
MEX,Mexico,CCRA-026,Maximum temperature,5,MEX-A011,CHIRPS + ERA5-Land extremes / OEF HWM & FRI inputs,UCSB CHIRPS / ECMWF / OEF,modeled_grid,International modeled,High,present;2030;2050,primary_mapping
MEX,Mexico,CCRA-027,Natural vegetation cover,1,MEX-A014,CONAFOR INFyS / MAD-MEX land cover + Hansen GFC,CONAFOR / CONABIO / UMD,modeled_grid,Primary official,High,present,primary_mapping
MEX,Mexico,CCRA-028,Population density,1,MEX-A001,INEGI Censo de Población y Vivienda 2020 — Principales resultados por AGEB y manzana urbana,Instituto Nacional de Estadística y Geografía (INEGI),neighborhood_or_small_area,Primary official,High,present,primary_mapping
MEX,Mexico,CCRA-028,Population density,2,MEX-A035,OEF shared city Exposure score (population density screening),Open Earth Foundation,neighborhood_or_small_area,OEF derived screening,High,present,primary_mapping
MEX,Mexico,CCRA-028,Population density,3,MEX-A032,OEF Flood Risk Score H×E×V (city screening),Open Earth Foundation (flood_risk),modeled_grid,OEF derived screening,High,present,primary_mapping
MEX,Mexico,CCRA-028,Population density,4,MEX-A033,OEF Heat Risk Score H×E×V (city screening),Open Earth Foundation (heat_risk),modeled_grid,OEF derived screening,High,present,primary_mapping
MEX,Mexico,CCRA-028,Population density,5,MEX-A034,OEF Landslide Risk Score H×E×V (city screening),Open Earth Foundation (landslide_risk),modeled_grid,OEF derived screening,High,present,primary_mapping
MEX,Mexico,CCRA-029,Port infrastructures,1,MEX-A012,INECC / SEMARNAT coastal vulnerability & SLR studies + tide gauges; IPCC AR6 regional SLR,INECC / SEMARNAT / UNAM / IPCC,other_or_mixed,Primary official,Medium,present;2030;2050,primary_mapping
MEX,Mexico,CCRA-029,Port infrastructures,2,MEX-A023,API / SCT / SEMAR ports & OSM harbour features,Administración Portuaria Integral / SCT / OSM,facility_or_asset,Secondary official,Medium,present,primary_mapping
MEX,Mexico,CCRA-030,Power generation facilities,1,MEX-A019,CENACE / CFE / CRE generation registers + WRI Global Power Plant Database,CENACE / CFE / CRE / WRI,facility_or_asset,Primary official,High,present,primary_mapping
MEX,Mexico,CCRA-031,Protected areas,1,MEX-A015,CONANP / CONABIO Áreas Naturales Protegidas + WDPA México,CONANP / CONABIO / UNEP-WCMC,facility_or_asset,Primary official,High,present,primary_mapping
MEX,Mexico,CCRA-032,Railroad density,1,MEX-A018,"INEGI / OSM — carretera, ferrocarril, puertos, edificios; Microsoft footprints",INEGI / OSM / Microsoft,facility_or_asset,Secondary official,High,present,primary_mapping
MEX,Mexico,CCRA-033,Relative humidity,1,MEX-A010,SMN / CONAGUA climate + INECC escenarios de cambio climático (proyecciones nacionales),SMN / CONAGUA / INECC,modeled_grid,Primary official,High,present;2030;2050,primary_mapping
MEX,Mexico,CCRA-033,Relative humidity,2,MEX-A011,CHIRPS + ERA5-Land extremes / OEF HWM & FRI inputs,UCSB CHIRPS / ECMWF / OEF,modeled_grid,International modeled,High,present;2030;2050,primary_mapping
MEX,Mexico,CCRA-034,Road density,1,MEX-A018,"INEGI / OSM — carretera, ferrocarril, puertos, edificios; Microsoft footprints",INEGI / OSM / Microsoft,facility_or_asset,Secondary official,High,present,primary_mapping
MEX,Mexico,CCRA-035,Sea Level change,1,MEX-A010,SMN / CONAGUA climate + INECC escenarios de cambio climático (proyecciones nacionales),SMN / CONAGUA / INECC,modeled_grid,Primary official,High,present;2030;2050,primary_mapping
MEX,Mexico,CCRA-035,Sea Level change,2,MEX-A012,INECC / SEMARNAT coastal vulnerability & SLR studies + tide gauges; IPCC AR6 regional SLR,INECC / SEMARNAT / UNAM / IPCC,other_or_mixed,Primary official,Medium,present;2030;2050,primary_mapping
MEX,Mexico,CCRA-036,Standardized Precipitation Evapotranspiration Index (SPEI),1,MEX-A010,SMN / CONAGUA climate + INECC escenarios de cambio climático (proyecciones nacionales),SMN / CONAGUA / INECC,modeled_grid,Primary official,High,present;2030;2050,primary_mapping
MEX,Mexico,CCRA-036,Standardized Precipitation Evapotranspiration Index (SPEI),2,MEX-A021,CONAGUA REPDA / availability & drought monitors; organismos operadores urban water,CONAGUA / organismos operadores,other_or_mixed,Primary official,High,present,primary_mapping
MEX,Mexico,CCRA-036,Standardized Precipitation Evapotranspiration Index (SPEI),3,MEX-A011,CHIRPS + ERA5-Land extremes / OEF HWM & FRI inputs,UCSB CHIRPS / ECMWF / OEF,modeled_grid,International modeled,High,present;2030;2050,primary_mapping
MEX,Mexico,CCRA-037,Total precipitation,1,MEX-A010,SMN / CONAGUA climate + INECC escenarios de cambio climático (proyecciones nacionales),SMN / CONAGUA / INECC,modeled_grid,Primary official,High,present;2030;2050,primary_mapping
MEX,Mexico,CCRA-037,Total precipitation,2,MEX-A011,CHIRPS + ERA5-Land extremes / OEF HWM & FRI inputs,UCSB CHIRPS / ECMWF / OEF,modeled_grid,International modeled,High,present;2030;2050,primary_mapping
MEX,Mexico,CCRA-038,Urban infrastructure social vulnerability,1,MEX-A002,CONEVAL Grado de Rezago Social AGEB urbana 2020 + estimaciones de pobreza urbana (AGEB/localidad),CONEVAL,neighborhood_or_small_area,Primary official,High,present,primary_mapping
MEX,Mexico,CCRA-038,Urban infrastructure social vulnerability,2,MEX-A001,INEGI Censo de Población y Vivienda 2020 — Principales resultados por AGEB y manzana urbana,Instituto Nacional de Estadística y Geografía (INEGI),neighborhood_or_small_area,Primary official,High,present,primary_mapping
MEX,Mexico,CCRA-038,Urban infrastructure social vulnerability,3,MEX-A018,"INEGI / OSM — carretera, ferrocarril, puertos, edificios; Microsoft footprints",INEGI / OSM / Microsoft,facility_or_asset,Secondary official,High,present,primary_mapping
MEX,Mexico,CCRA-038,Urban infrastructure social vulnerability,4,MEX-A036,OEF shared city Vulnerability score (age/social screening),Open Earth Foundation,neighborhood_or_small_area,OEF derived screening,High,present,primary_mapping
MEX,Mexico,CCRA-040,Waste Collection,1,MEX-A022,SEMARNAT residuos / INEGI waste statistics + municipal collection open data,SEMARNAT / INEGI / municipios,city_or_municipality,Secondary official,Medium,present,primary_mapping
MEX,Mexico,CCRA-041,Water security index,1,MEX-A010,SMN / CONAGUA climate + INECC escenarios de cambio climático (proyecciones nacionales),SMN / CONAGUA / INECC,modeled_grid,Primary official,High,present;2030;2050,primary_mapping
MEX,Mexico,CCRA-041,Water security index,2,MEX-A021,CONAGUA REPDA / availability & drought monitors; organismos operadores urban water,CONAGUA / organismos operadores,other_or_mixed,Primary official,High,present,primary_mapping
PHL,Philippines,CCRA-001,Age Distribution,1,PHL-A001,"PSA Census of Population and Housing 2020 — barangay population, age/sex, housing & WASH",Philippine Statistics Authority (PSA),neighborhood_or_small_area,Primary official,High,present,primary_mapping
PHL,Philippines,CCRA-001,Age Distribution,2,PHL-A042,OEF shared city Vulnerability score (age/social screening),Open Earth Foundation,neighborhood_or_small_area,OEF derived screening,High,present,primary_mapping
PHL,Philippines,CCRA-001,Age Distribution,3,PHL-A039,OEF Heat Risk Score H×E×V (city screening),Open Earth Foundation (heat_risk),modeled_grid,OEF derived screening,High,present,primary_mapping
PHL,Philippines,CCRA-001,Age Distribution,4,PHL-A004,"WorldPop constrained population & age-sex (PHL, ~100 m)",WorldPop / University of Southampton,modeled_grid,International modeled,High,present;2030,primary_mapping
PHL,Philippines,CCRA-001,Age Distribution,5,PHL-A033,HeiGIT / HDX risk assessment style composites (if published) + COD population joins,Humanitarian partners / HDX,state_or_province,Research/NGO,Medium,present,primary_mapping
PHL,Philippines,CCRA-002,Agricultural GDP share,1,PHL-A023,PSA / DA agriculture & fisheries statistics (OpenSTAT),PSA / Department of Agriculture,state_or_province,Primary official,High,present,primary_mapping
PHL,Philippines,CCRA-002,Agricultural GDP share,2,PHL-A025,PSA National Accounts — agriculture & industry GDP shares,Philippine Statistics Authority,national,Primary official,High,present,primary_mapping
PHL,Philippines,CCRA-003,Agricultural establishment density,1,PHL-A023,PSA / DA agriculture & fisheries statistics (OpenSTAT),PSA / Department of Agriculture,state_or_province,Primary official,High,present,primary_mapping
PHL,Philippines,CCRA-004,Agricultural land area,1,PHL-A023,PSA / DA agriculture & fisheries statistics (OpenSTAT),PSA / Department of Agriculture,state_or_province,Primary official,High,present,primary_mapping
PHL,Philippines,CCRA-004,Agricultural land area,2,PHL-A024,NIA / DA irrigation service areas + FAO WaPOR,National Irrigation Administration / FAO,facility_or_asset,Primary official,Medium,present,primary_mapping
PHL,Philippines,CCRA-004,Agricultural land area,3,PHL-A020,ESA WorldCover / Dynamic World + NAMRIA land cover,ESA / Google+WRI / NAMRIA,modeled_grid,International modeled,High,present,primary_mapping
PHL,Philippines,CCRA-005,Areas of global conservation value,1,PHL-A021,World Database on Protected Areas (WDPA) + NIPAS sites,UNEP-WCMC / DENR-BMB,facility_or_asset,International modeled,High,present,primary_mapping
PHL,Philippines,CCRA-005,Areas of global conservation value,2,PHL-A022,Biodiversity Intactness Index (BII) + KBAs,NHM / BirdLife KBA Partnership,modeled_grid,Research/NGO,Medium,present,primary_mapping
PHL,Philippines,CCRA-006,Biodiversity Intactness Index (BII),1,PHL-A022,Biodiversity Intactness Index (BII) + KBAs,NHM / BirdLife KBA Partnership,modeled_grid,Research/NGO,Medium,present,primary_mapping
PHL,Philippines,CCRA-007,Confirmed disease cases,1,PHL-A006,"NDHS / DHS Philippines — health, WASH, nutrition",PSA / The DHS Program,state_or_province,Secondary official,High,present,primary_mapping
PHL,Philippines,CCRA-008,Dependence on large-scale irrigation,1,PHL-A023,PSA / DA agriculture & fisheries statistics (OpenSTAT),PSA / Department of Agriculture,state_or_province,Primary official,High,present,primary_mapping
PHL,Philippines,CCRA-008,Dependence on large-scale irrigation,2,PHL-A024,NIA / DA irrigation service areas + FAO WaPOR,National Irrigation Administration / FAO,facility_or_asset,Primary official,Medium,present,primary_mapping
PHL,Philippines,CCRA-009,Electricity consumption,1,PHL-A030,DOE Power Statistics / Meralco & electric cooperative sales; HECS,DOE / distribution utilities / PSA HECS,other_or_mixed,Primary official,High,present,primary_mapping
PHL,Philippines,CCRA-010,Energy poverty,1,PHL-A002,PSA poverty statistics (FIES / SAE) + OpenSTAT poverty,Philippine Statistics Authority (PSA),city_or_municipality,Primary official,High,present,primary_mapping
PHL,Philippines,CCRA-010,Energy poverty,2,PHL-A030,DOE Power Statistics / Meralco & electric cooperative sales; HECS,DOE / distribution utilities / PSA HECS,other_or_mixed,Primary official,High,present,primary_mapping
